"model"	"sno"	"Year"	"Title"	"clean Title + Ontology Terms"	"uniq_project_title"	"ProjectID3"	"uniqProjectID"	"multischool_project"	"ProjectApproach"	"OnotologyTerms"	"Field"	"AppliedTo"	"AppliedValue"	"ProjectField"	"Cancer"	"AI_ML"	"InfectiousDiseases_Covid"	"Water"	"energy"	"medical"	"pollution"	"Category"	"SchoolName"	"school_id"	"school_region"	"zip"	"gender"	"grade"	"award"	"awardvalue"	"Ethnicity"	"Race"	"PerfBySchoolByYr"	"RacePercBySchoolAllYears"	"TotalStudentParticipatedAllYears"	"StudentsByYearBySchool"	"AllGender"	"AllGrade"	"AllEthnicity"	"GenderComp"	"AvgGrade"	"EthnicityComp"	"team_size"	"award_value"	"Total_awardValue"	"TotalProjectFromSchoolAllYears"	"NumberOfYearsParticipated"	"2019Score"	"2019SchoolRank"	"2018Rank"	"isCharter"	"isTitle1"	"NumStudents"	"NumTeachers"	"SpendingPerPupil"	"White%"	"Black%"	"Hispanic%"	"Asian%"	"American_Indian%"	"Pacific_Islander%"	"Two_or_more_races%"	"WhitePercInMSEF"	"BlackPercInMSEF"	"HispanicPercInMSEF"	"AsianPercInMSEF"	"SchoolDiversity"	"MSEFDiversity"	"DeviationEthnicityRep"	"clustord"	"x"	"y"	"cluster"
"x2087"	2087	2019	"The Effect of Sleep Deprivation on Cockroach Behavior"	"the effect of sleep deprivation on cockroach behavior behaviour,organism,insect, cockroach behaviour ecology BehavioralAndSocial"	1	1845	1	NA	"a"	"behaviour,organism,insect, cockroach"	"behaviour"	"ecology"	1	"BehavioralAndSocial"	0	0	0	NA	NA	NA	NA	"Biology"	"Falmouth Academy"	53	"South Shore Region V Science Fair"	"x02540"	"F"	"11th"	"noAward"	0	"Caucasian"	"White"	3	0.690721649484536	97	8	"F"	"11"	"Caucasian"	"AllF"	11	"AllWhite"	1	20	27.6333333333333	97	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690721649484536	0	0	0.134020618556701	NA	-0.227973849282014	NA	2032	16.1896475968471	1.74225135244201	"7"
"x2088"	2088	2019	"The Effect of Stressors on Telomeres Using C. elegans as a Model"	"the effect of stressors on telomeres using c.elegans as a model organ, cellbio,organism,microbiology, worm biochem cellbio biology"	1	1851	1	NA	"a"	"organ, cellbio,organism,microbiology, worm"	"biochem"	"cellbio"	3	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"St. Mark's School"	140	"Worcester Region II Science and Engineering Fair"	"x01772"	"F"	"12th"	"noAward"	0	"Caucasian"	"White"	2.33333333333333	0.517857142857143	56	8	"F"	"12"	"Caucasian"	"AllF"	12	"AllWhite"	1	20	18.8083333333333	56	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517857142857143	0.0357142857142857	0.0357142857142857	0.232142857142857	NA	-0.398602209653048	NA	1530	-13.41478510799	-9.27167484289441	"3"
"x2089"	2089	2019	"The Effect of Temperature on The Rate of Fermentation of Yeast"	"the effect of temperature on the rate of fermentation of yeast microbiology,organism,microbiology, fungus environment microbiology biology"	1	1860	1	NA	"a"	"microbiology,organism,microbiology, fungus"	"environment"	"microbiology"	1	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Boston Latin Academy"	21	"Boston Public Schools Region VI Science Fair"	"x02121"	"F"	"11th"	"noAward"	0	"Caucasian"	"White"	0	0.346153846153846	52	12	"F"	"11"	"Caucasian"	"AllF"	11	"AllWhite"	1	20	7.03333333333333	52	8	89.7	9	8	"N"	"Y"	1767	91	19817	0.291	0.209	0.255	0.21	0.002	0.001	0.031	0.346153846153846	0.230769230769231	0.134615384615385	0.269230769230769	-0.646928496002919	-0.577107917333627	0.0215165857988166	1510	12.5820982967844	-17.3721295481296	"3"
"x209"	209	2014	"Marsh Invaders: Plant Species and Microelevation in Saltmarshes"	"marsh invaders plant species and micro elevation in salt marshes chemical,location,location,organism, ecology environment"	1	1236	1	NA	"a"	"chemical,location,location,organism,"	"ecology"	NA	6	"environment"	0	0	0	NA	NA	NA	NA	"Biology"	"Falmouth Academy"	53	"South Shore Region V Science Fair"	"x02540"	"F"	"10th"	"noAward"	0	"Caucasian"	"White"	3.375	0.690721649484536	97	15	"F"	"10"	"Caucasian"	"AllF"	10	"AllWhite"	1	20	27.6333333333333	97	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690721649484536	0	0	0.134020618556701	NA	-0.227973849282014	NA	96	65.4975469282894	-85.4094188109462	"1"
"x2090"	2090	2019	"The Effects of Homemade Water Filters"	"the effects of homemade water filters health, water, pure,home,water Biology safety environment"	1	1909	1	NA	"a"	"health, water, pure,home,water"	"Biology"	"safety"	3	"environment"	0	0	0	NA	NA	NA	NA	"Biology"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"9th"	"noAward"	0	"Caucasian"	"White"	0.666666666666667	0.816901408450704	142	25	"F_F"	"9_9"	"Caucasian_Caucasian"	"AllF"	9	"AllWhite"	2	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	277	19.4516976339793	12.1867872251237	"6"
"x2092"	2092	2019	"The Effects of Silver Nanoparticles on Drug Resistant Bacteria"	"the effects of silver nano particles on drug resistant bacteria chemical,chemical,metal,organism,microbiology, bacteria,infectious biochem medical biology"	1	1938	1	NA	"a"	"chemical,chemical,metal,organism,microbiology, bacteria,infectious"	"biochem"	"medical"	7	"biology"	0	0	1	NA	NA	NA	NA	"Biochemistry"	"Taunton High School"	149	"Rensselaer - BCC Region III Science Fair"	"x02780"	"F"	"9th"	"noAward"	0	"Caucasian"	"White"	0.458333333333333	0.565789473684211	76	8	"F"	"9"	"Caucasian"	"AllF"	9	"AllWhite"	1	20	8.64166666666667	76	8	28.3	273	275	"N"	"N"	2624	157	13871	0.627	0.175	0.136	0.019	0.002	0.002	0.039	0.565789473684211	0.0263157894736842	0.0263157894736842	0.197368421052632	-0.475868343765897	-0.362181713986786	0.0696996426592798	1459	-26.6731362238727	-65.0792621289947	"3"
"x2093"	2093	2019	"The Effects of Temperature on C3 vs. C4 Plants"	"the effects of temperature on c3 vs c4 plants organism, environment agriculture biology"	1	1942	1	NA	"a"	"organism,"	"environment"	"agriculture"	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"F"	"11th"	"noAward"	0	"Caucasian"	"White"	1.125	0.233918128654971	171	17	"F_F"	"11_11"	"Caucasian_Caucasian"	"AllF"	11	"AllWhite"	2	20	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	1350	18.2643440509489	-17.5891219301495	"3"
"x2095"	2095	2019	"The Effects of Using App Functions on a Cellular Electromagnetic Field"	"the effects of using app functions on a cellular electro magnetic field cellbio,energy electronics Engineering"	1	1948	1	NA	"a"	"cellbio,energy"	"electronics"	NA	2	"Engineering"	0	0	0	NA	NA	NA	NA	"Physics_Electronics"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"11th"	"noAward"	0	"Caucasian"	"White"	0.666666666666667	0.816901408450704	142	25	"F_F"	"10_11"	"Caucasian_Caucasian"	"AllF"	10.5	"AllWhite"	2	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1090	10.4886022117179	41.2725008322012	"4"
"x2097"	2097	2019	"The Effects of Various Substances on ﬂ-amyloid Toxicity in C. elegans"	"the effects of various substances on ﬂamyloid toxicity in c.elegans ,pollute, toxin,chemical, protein,organism,microbiology, worm biochem biology"	1	1950	1	NA	"a"	",pollute, toxin,chemical, protein,organism,microbiology, worm"	"biochem"	NA	3	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Acton-Boxborough Regional High School"	2	"Northeastern Massachusetts Region IV Science Fair"	"x01720"	"M"	"11th"	"noAward"	0	"Asian"	"Asian"	1.5	0.555555555555556	45	7	"M"	"11"	"Asian"	"AllM"	11	"AllAsian"	1	20	8.275	45	8	91.4	4	12	"N"	"N"	1837	125	14825	0.568	0.02	0.038	0.325	0.002	0	0.047	0.111111111111111	0	0.0222222222222222	0.555555555555556	-0.453925017098982	-0.284583059745658	0.262552259259259	562	-0.487542329178215	-60.2377659555232	"2"
"x2098"	2098	2019	"The Efficacy of Subzero Storage Methods on Dietary Proteins"	"the efficacy of subzero storage methods on dietary proteins method,nutrition, food,protein, chemical Biology nutrition biology"	1	1954	1	NA	"a"	"method,nutrition, food,protein, chemical"	"Biology"	"nutrition"	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"11th"	"noAward"	0	"Caucasian"	"White"	0.666666666666667	0.816901408450704	142	25	"F"	"11"	"Caucasian"	"AllF"	11	"AllWhite"	1	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	333	-7.76749175056143	2.66878562249436	"2"
"x2099"	2099	2019	"The Evolution of Buses: Optimizing Bus Routes Using Genetic Algorithms"	"the evolution of buses optimizing bus routes using genetic algorithms device ,transportation,device, transportation,genetic, gene,method compsci transportation ComputerSci"	1	1956	1	NA	"m"	"device ,transportation,device, transportation,genetic, gene,method"	"compsci"	"transportation"	4	"ComputerSci"	0	1	0	NA	NA	NA	NA	"Computer_Science"	"Somerville High School"	133	"Northeastern Massachusetts Region IV Science Fair"	"x02143"	"M"	"10th"	"noAward"	0	"Caucasian"	"White"	0.333333333333333	0.52112676056338	71	7	"M_M"	"10_10"	"Caucasian_Caucasian"	"AllM"	10	"AllWhite"	2	20	10.35	71	8	45.4	224	243	"N"	"N"	1251	120	20459	0.325	0.126	0.456	0.072	0.001	0.001	0.018	0.52112676056338	0.0704225352112676	0.0422535211267606	0.169014084507042	-0.54718040590716	-0.417209483776027	0.222152442174172	2179	-100.782196966065	70.6958326354525	"5"
"x21"	21	2014	"Achilles Heel of a Disease Protein"	"achilles heel of a disease protein disease, medical,protein genetics medical biology"	1	171	1	NA	"a"	"disease, medical,protein"	"genetics"	"medical"	6	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"M"	"12th"	"First"	1	"Asian"	"Asian"	11.5416666666667	0.590643274853801	171	33	"M_M"	"11_12"	"Asian_Asian"	"AllM"	11.5	"AllAsian"	2	1	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	1812	-60.9895961572452	14.9948311472877	"8"
"x210"	210	2014	"Exploring Wind Turbines"	"exploring wind turbines device,energy,environment mechanical energy Engineering"	1	871	1	NA	"a"	"device,energy,environment"	"mechanical"	"energy"	3	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Somerville High School"	133	"Northeastern Massachusetts Region IV Science Fair"	"x02143"	"F"	"9th"	"noAward"	0	"Asian"	"Asian"	1.16666666666667	0.169014084507042	71	15	"F_F"	"9_10"	"Asian_Caucasian"	"AllF"	9.5	"2"	2	20	10.35	71	8	45.4	224	243	"N"	"N"	1251	120	20459	0.325	0.126	0.456	0.072	0.001	0.001	0.018	0.52112676056338	0.0704225352112676	0.0422535211267606	0.169014084507042	-0.54718040590716	-0.417209483776027	0.222152442174172	1086	21.9593264657232	41.3751981756727	"4"
"x2101"	2101	2019	"The Extension of Time before Growth of Mold on Food Via Silica Gel"	"the extension of time before growth of mold on food via silica gel chemical,nutrition, food,organism,microbiology biochem biology"	1	1957	1	NA	"a"	"chemical,nutrition, food,organism,microbiology"	"biochem"	NA	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"M"	"10th"	"noAward"	0	"Caucasian"	"White"	0.666666666666667	0.816901408450704	142	25	"M"	"10"	"Caucasian"	"AllM"	10	"AllWhite"	1	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1623	-3.74271467916287	-51.8912885837745	"3"
"x2102"	2102	2019	"The Hidden Secret of Science"	"the hidden secret of science Chemistry Chemistry"	1	1972	1	NA	"a"	NA	"Chemistry"	NA	2	"Chemistry"	0	0	0	NA	NA	NA	NA	"Chemistry"	"West Roxbury High School"	164	"Boston Public Schools Region VI Science Fair"	"x02132"	"M"	"12th"	"noAward"	0	"African"	"Black"	0	1	2	2	"M"	"12"	"African"	"AllM"	12	"AllBlack"	1	20	0.1	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	NA	0	NA	497	11.2531503971788	15.093436358752	"2"
"x2103"	2103	2019	"The Impact of Benzo-Lipoxin A4 on Mesenchymal Stem Cells"	"the impact of benzolipoxin a4 on mesenchymal stem cells cellbio,chemical, organic,organ biochem cellbio biology"	1	1975	1	NA	"a"	"cellbio,chemical, organic,organ"	"biochem"	"cellbio"	4	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Braintree High School"	25	"South Shore Region V Science Fair"	"x02184"	"M"	"12th"	"noAward"	0	"SouthAsian"	"Asian"	0	0.454545454545455	11	1	"M"	"12"	"SouthAsian"	"AllM"	12	"AllSouthAsian"	1	20	0.908333333333334	11	3	80	71	76	"N"	"N"	1793	116	15103	0.708	0.052	0.046	0.178	0.001	0.001	0.013	0.545454545454545	0	0	0.454545454545455	-0.39840139543831	-0.299232910250775	0.10771841322314	1293	-6.09631240581728	-8.18163987222085	"3"
"x2104"	2104	2019	"The Impact of Induced Social Anxiety on Health and Well Being"	"the impact of induced social anxiety on health and well being behaviour, social, health social behaviour BehavioralAndSocial"	1	1980	1	NA	"a"	"behaviour, social, health"	"social"	"behaviour"	5	"BehavioralAndSocial"	0	0	0	NA	NA	NA	NA	"Behavioral_Science"	"Jeremiah E. Burke High School"	69	"Boston Public Schools Region VI Science Fair"	"x02121"	"F"	"11th"	"noAward"	0	"African"	"Black"	0	0.666666666666667	9	9	"F_F_M"	"11_12_12"	"African_African_African"	"Mix"	11.6666666666667	"AllBlack"	3	20	0.45	9	1	20	293	281	"N"	"Y"	403	35	22754	0.022	0.712	0.243	0.005	0	0.005	0.012	0.111111111111111	0.666666666666667	0.111111111111111	0	-0.336858746072148	-0.329448063690304	0.0274155802469136	679	7.70178892325473	28.6913209233749	"4"
"x2107"	2107	2019	"The Impact of Temperature Changes on the Coral Microbiome"	"the impact of temperature changes on the coral microbiome organism,marine, microbiology, climate environment ecology environment"	1	1981	2	NA	"a"	"organism,marine, microbiology, climate"	"environment"	"ecology"	6	"environment"	0	0	0	NA	NA	NA	NA	"Biology"	"Falmouth Academy"	53	"South Shore Region V Science Fair"	"x02540"	"M"	"11th"	"noAward"	0	"Caucasian"	"White"	3	0.690721649484536	97	8	"M"	"11"	"Caucasian"	"AllM"	11	"AllWhite"	1	20	27.6333333333333	97	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.690721649484536	0	0	0.134020618556701	NA	-0.227973849282014	NA	115	50.607085267308	-61.9250973057103	"1"
"x2108"	2108	2019	"The Inhibition of E.coli Growth"	"the inhibition of e.coli growth organism,microbiology, bacteria microbiology biology"	1	1985	1	NA	"a"	"organism,microbiology, bacteria"	"microbiology"	NA	5	"biology"	0	0	1	NA	NA	NA	NA	"Biology"	"Pioneer Charter School of Science"	113	"Northeastern Massachusetts Region IV Science Fair"	"x02149"	"F"	"10th"	"noAward"	0	"African"	"Black"	0	0.25	28	5	"F_F"	"10_11"	"African_Other"	"AllF"	10.5	"2"	2	20	1.55	28	7	80.1	67	67	"Y"	"Y"	789	77	0	0.336	0.262	0.293	0.077	0.02	0	0.011	0.214285714285714	0.25	0.214285714285714	0.0357142857142857	-0.609027146419184	-0.488916405076459	0.0228588163265306	1432	-4.02715263598885	-1.63677877176322	"3"
"x2110"	2110	2019	"The Motion of Blood Flow through Different Aortic Heart Valve Models"	"the motion of blood flow through different aortic heart valve models device,organ,organ,cardiovascular,organ,heart mechanical medical biology"	1	1995	1	NA	"a"	"device,organ,organ,cardiovascular,organ,heart"	"mechanical"	"medical"	4	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Medford High School"	91	"Northeastern Massachusetts Region IV Science Fair"	"x02155"	"F"	"12th"	"noAward"	0	"Caucasian"	"White"	0.333333333333333	0.25	20	4	"F_F"	"12_12"	"Caucasian_Other"	"AllF"	12	"2"	2	20	7	20	6	46.9	217	233	"N"	"N"	1340	132	18805	0.588	0.145	0.122	0.105	0.001	0.001	0.037	0.25	0.1	0	0.6	-0.530423532408018	-0.383624247601804	0.376178	1893	-5.51301104393553	32.8681144462644	"8"
"x2112"	2112	2019	"The Mystery Behind Aerial Warfare"	"the mystery behind aerial warfare war social Physics"	1	1998	1	NA	"a"	"war"	"social"	NA	2	"Physics"	0	0	0	NA	NA	NA	NA	"Physics_Electronics"	"Hopkinton High School"	67	"Worcester Region II Science and Engineering Fair"	"x01748"	"F"	"10th"	"noAward"	0	"SouthAsian"	"Asian"	4	0.348837209302326	86	11	"F"	"10"	"SouthAsian"	"AllF"	10	"AllSouthAsian"	1	20	23.6333333333334	86	8	88	22	5	"N"	"N"	1182	83	14989	0.825	0.008	0.029	0.117	0.003	0	0.019	0.290697674418605	0	0	0.348837209302326	-0.279585802604743	-0.315526476279133	0.340132466738778	604	8.11743546316706	28.0055439221482	"4"
"x2113"	2113	2019	"The Possible Effect of Nitrogen on Venus Fly Trap Action Potential"	"the possible effect of nitrogen on venus fly trap action potential chemical, inorganic,plant,organism biochem ecology biology"	1	2011	1	NA	"a"	"chemical, inorganic,plant,organism"	"biochem"	"ecology"	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"F"	"11th"	"noAward"	0	"Biracial"	"Other"	1.125	0.00584795321637427	171	17	"F"	"11"	"biracial"	"AllF"	11	"AllBiracial"	1	20	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	531	23.465275749509	-70.5780738194255	"2"
"x2114"	2114	2019	"The Role of Intracellular Trafficking in Immune Response to Lyme"	"the role of intracellular trafficking in immune response to lyme cellbio,disease,tick, lyme, insect,organ cell biology medical biology"	1	2035	1	NA	"a"	"cellbio,disease,tick, lyme, insect,organ"	"cell biology"	"medical"	7	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Lexington High School"	74	"Northeastern Massachusetts Region IV Science Fair"	"x02421"	"M"	"11th"	"noAward"	0	"SouthAsian"	"Asian"	1.125	0.590643274853801	171	17	"M"	"11"	"SouthAsian"	"AllM"	11	"AllSouthAsian"	1	20	49.0583333333333	171	8	91.9	2	13	"N"	"N"	2263	177	16565	0.492	0.037	0.037	0.38	0.001	0	0.053	0.233918128654971	0.00584795321637427	0	0.590643274853801	-0.487801854054271	-0.295711048365617	0.113316291576895	1795	-24.6008542071891	20.9658736554271	"8"
"x2115"	2115	2019	"The Sound of Silence: Alternative Way for the Deaf to Experience Music"	"the sound of silence alternative way for the deaf to experience music acoustic, art,behaviour,disease, medical,sound acoustics Engineering"	1	2042	1	NA	"m"	"acoustic, art,behaviour,disease, medical,sound"	"acoustics"	NA	3	"Engineering"	0	0	0	NA	NA	NA	NA	"Engineering"	"Massachusetts Academy of Math & Science"	87	"Worcester Region II Science and Engineering Fair"	"x01605"	"M"	"11th"	"noAward"	0	"Caucasian"	"White"	6.08333333333333	0.268292682926829	123	18	"M"	"11"	"Caucasian"	"AllM"	11	"AllWhite"	1	20	57.5833333333333	123	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268292682926829	0	0.00813008130081301	0.414634146341463	NA	-0.328820288417754	NA	1188	4.47766993909039	51.7294347728023	"4"
"x2116"	2116	2019	"The Time it Takes Painkillers to Dissolve in the Stomach"	"the time it takes pain killers to dissolve in the stomach drug, disease, medical,organ, gastric biochem medical biology"	1	2047	1	NA	"a"	"drug, disease, medical,organ, gastric"	"biochem"	"medical"	2	"biology"	0	0	0	NA	NA	NA	NA	"Biology"	"Westfield High School"	166	"Western Massachusetts Region I Science Fair"	"x01085"	"F"	"12th"	"noAward"	0	"Caucasian"	"White"	0.666666666666667	0.816901408450704	142	25	"F"	"12"	"Caucasian"	"AllF"	12	"AllWhite"	1	20	16.3583333333334	142	8	43.6	228	241	"N"	"Y"	1228	100	14822	0.779	0.024	0.135	0.037	0.002	0	0.02	0.816901408450704	0.00704225352112676	0.0211267605633803	0.0422535211267606	-0.333126068230082	-0.180358685742829	0.0147187960722079	1773	-23.6510726777793	14.8901267573488	"8"
"x2117"	2117	2019	"Toxic or Not: Using Machine Learning to Predict Toxicity"	"toxic or not using AIML to predict toxicity ,pollute, toxin,pollute, toxin,compsci, method compsci chemistry ComputerSci"	1	2072	1	NA	"a"	",pollute, toxin,pollute, toxin,compsci, method"	"compsci"	"chemistry"	6	"ComputerSci"	0	1	0	NA	NA	NA	NA	"Computer_Science"	"Sharon High School"	128	"South Shore Region V Science Fair"	"x02067"	"F"	"11th"	"noAward"	0	"Caucasian"	"White"	0.333333333333333	0.0952380952380952	21	2	"F"	"11"	"Caucasian"	"AllF"	11	"AllWhite"	1	20	7.43333333333333	21	8	86.9	28	41	"N"	"N"	1121	98	16920	0.592	0.063	0.053	0.257	0.002	0.001	0.032	0.0952380952380952	0	0	0.476190476190476	-0.485920801921906	-0.250693883118051	0.301594854875283	568	8.44861303043713	40.5030369398189	"2"
"x2118"	2118	2019	"Treated Plants"	"treated plants organism, ecology agriculture biology"	1	2087	1	NA	"a"	"organism,"	"ecology"	"agriculture"	2	"biology"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"Excel High School"	52	"Boston Public Schools Region VI Science Fair"	"x02128"	"F"	"10th"	"noAward"	0	"Latino"	"Hispanic"	0	0.285714285714286	35	4	"F_F"	"10_12"	"Latino_Latino"	"AllF"	11	"AllLatino"	2	20	2.31666666666667	35	7	7.7	321	325	"N"	"Y"	518	46	24334	0.091	0.38	0.334	0.178	0.004	0	0.014	0.0857142857142857	0.171428571428571	0.285714285714286	0.428571428571429	-0.58244935379354	-0.535904953017523	0.108647530612245	1349	17.4847710142252	-16.9537756731893	"3"
"x212"	212	2014	"The Effects of Common Food Additives on Worm Output"	"the effects of common food additives on worm output chemical,organism,worm chemistry ecology environment"	1	1897	1	NA	"a"	"chemical,organism,worm"	"chemistry"	"ecology"	4	"environment"	0	0	0	NA	NA	NA	NA	"Environmental_Sciences"	"North Quincy High School"	107	"South Shore Region V Science Fair"	"x02171"	"F"	"9th"	"noAward"	0	"Other"	NA	0.333333333333333	NA	55	7	"F"	"9"	"Other"	"AllF"	9	"X"	1	20	6.73333333333333	55	8	65.9	136	112	"N"	"N"	1258	90	15756	0.353	0.033	0.026	0.568	0.002	0.001	0.017	0.2	0.0363636363636364	0.0363636363636364	0.618181818181818	-0.42774571559627	-0.373600892479725	0.0260459338842975	423	72.1504324514616	-125.891622394521	"2"
